movieId,imdbId,title,genres,genresV
227,tt0109676,Drop Zone (1994),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
228,tt0112854,Destiny Turns on the Radio (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
229,tt0109579,Death and the Maiden (1994),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
230,tt0109642,Dolores Claiborne (1995),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
231,tt0109686,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
232,tt0111797,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
233,tt0109759,Exotica (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
234,tt0109758,Exit to Eden (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
235,tt0109707,Ed Wood (1994),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
236,tt0113117,French Kiss (1995),Action|Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
237,tt0113097,Forget Paris (1995),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
238,tt0113028,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
239,tt0113198,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0
240,tt0113303,Hideaway (1995),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
241,tt0113089,Fluke (1995),Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
242,tt0109771,Farinelli: il castrato (1994),Drama|Musical,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
243,tt0113199,Gordy (1995),Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0
245,tt0109906,The Glass Shield (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
246,tt0110057,Hoop Dreams (1994),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
247,tt0110005,Heavenly Creatures (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
248,tt0110066,Houseguest (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
249,tt0110116,Immortal Beloved (1994),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
250,tt0110006,Heavyweights (Heavy Weights) (1995),Children|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
251,tt0113360,"Hunted, The (1995)",Action,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
252,tt0110099,I.Q. (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
253,tt0110148,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
254,tt0113463,Jefferson in Paris (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
255,tt0110189,"Jerky Boys, The (1995)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
256,tt0110216,Junior (1994),Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
257,tt0113501,Just Cause (1995),Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
258,tt0113538,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|1|0|0
259,tt0113552,Kiss of Death (1995),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
260,tt0076759,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
261,tt0110367,Little Women (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
262,tt0113670,"Little Princess, A (1995)",Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
263,tt0110296,Ladybird Ladybird (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
265,tt0103994,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
266,tt0110322,Legends of the Fall (1994),Drama|Romance|War|Western,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1
267,tt0110443,Major Payne (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
268,tt0110365,Little Odessa (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
269,tt0107566,My Crazy Life (Mi vida loca) (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
270,tt0110391,Love Affair (1994),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
271,tt0113691,Losing Isaiah (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
272,tt0110428,"Madness of King George, The (1994)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
273,tt0109836,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
274,tt0113755,Man of the House (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
275,tt0110538,Mixed Nuts (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
276,tt0110516,Milk Money (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
277,tt0110527,Miracle on 34th Street (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
278,tt0113808,Miami Rhapsody (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
279,tt0113896,My Family (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
280,tt0113870,Murder in the First (1995),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
281,tt0110684,Nobody's Fool (1994),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
282,tt0110638,Nell (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
283,tt0113967,New Jersey Drive (1995),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
288,tt0110632,Natural Born Killers (1994),Action|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
289,tt0110737,Only You (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
290,tt0110729,Once Were Warriors (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
291,tt0114151,Poison Ivy II (1996),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
292,tt0114069,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
293,tt0110413,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
294,tt0114113,"Perez Family, The (1995)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
296,tt0110912,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|1|0
298,tt0105652,Pushing Hands (Tui shou) (1992),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
299,tt0110889,Priest (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
300,tt0110932,Quiz Show (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
301,tt0114129,Picture Bride (Bijo photo) (1994),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
302,tt0110963,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
303,tt0114214,"Quick and the Dead, The (1995)",Action|Thriller|Western,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1
304,tt0114296,Roommates (1995),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
305,tt0110907,Ready to Wear (Pret-A-Porter) (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
306,tt0111495,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
307,tt0108394,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
308,tt0111507,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
309,tt0110769,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
312,tt0114571,Stuart Saves His Family (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
313,tt0111333,"Swan Princess, The (1994)",Animation|Children,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
314,tt0111112,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0
315,tt0111255,"Specialist, The (1994)",Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
316,tt0111282,Stargate (1994),Action|Adventure|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
317,tt0111070,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0
318,tt0111161,"Shawshank Redemption, The (1994)",Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
319,tt0111149,Shallow Grave (1994),Comedy|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0
320,tt0108260,Suture (1993),Film-Noir|Thriller,0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0
321,tt0106966,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
322,tt0114594,Swimming with Sharks (1995),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
324,tt0111309,"Sum of Us, The (1994)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
325,tt0113936,National Lampoon's Senior Trip (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
326,tt0110081,To Live (Huozhe) (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
327,tt0114614,Tank Girl (1995),Action|Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
328,tt0114608,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
329,tt0111280,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
330,tt0114609,Tales from the Hood (1995),Action|Crime|Horror,0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
331,tt0111454,Tom & Viv (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
332,tt0114852,Village of the Damned (1995),Horror|Sci-Fi,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
333,tt0114694,Tommy Boy (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
334,tt0111590,Vanya on 42nd Street (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
335,tt0114788,Underneath (1995),Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
336,tt0114888,"Walking Dead, The (1995)",Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
337,tt0108550,What's Eating Gilbert Grape (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
338,tt0114857,Virtuosity (1995),Action|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
339,tt0114924,While You Were Sleeping (1995),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
340,tt0111667,"War, The (1994)",Adventure|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0
341,tt0109655,Double Happiness (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
342,tt0110598,Muriel's Wedding (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
343,tt0112435,"Baby-Sitters Club, The (1995)",Children,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
344,tt0109040,Ace Ventura: Pet Detective (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
345,tt0109045,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
346,tt0106339,Backbeat (1993),Drama|Musical,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
347,tt0104779,Bitter Moon (1992),Drama|Film-Noir|Romance,0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
348,tt0109348,Bullets Over Broadway (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
349,tt0109444,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
350,tt0109446,"Client, The (1994)",Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
351,tt0109484,"Corrina, Corrina (1994)",Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
352,tt0109504,Crooklyn (1994),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
353,tt0109506,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0
354,tt0109450,Cobb (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
355,tt0109813,"Flintstones, The (1994)",Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0
356,tt0109830,Forrest Gump (1994),Comedy|Drama|Romance|War,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0
357,tt0109831,Four Weddings and a Funeral (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
358,tt0113305,Higher Learning (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
360,tt0110093,I Love Trouble (1994),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
361,tt0110167,It Could Happen to You (1994),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
362,tt0110213,"Jungle Book, The (1994)",Adventure|Children|Romance,0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
363,tt0107472,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
364,tt0110357,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,0|0|1|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|0|0
365,tt0107426,Little Buddha (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
366,tt0111686,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
367,tt0110475,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|1|0|0|0|0
368,tt0110478,Maverick (1994),Adventure|Comedy|Western,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1
369,tt0110588,Mrs. Parker and the Vicious Circle (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
370,tt0110622,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
371,tt0110771,"Paper, The (1994)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
372,tt0110950,Reality Bites (1994),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
373,tt0105226,Red Rock West (1992),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
374,tt0110989,Richie Rich (1994),Children|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
375,tt0111054,Safe Passage (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
376,tt0110997,"River Wild, The (1994)",Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
377,tt0111257,Speed (1994),Action|Romance|Thriller,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
378,tt0111256,Speechless (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
379,tt0111438,Timecop (1994),Action|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
380,tt0111503,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|1|0
381,tt0111693,When a Man Loves a Woman (1994),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
382,tt0111742,Wolf (1994),Drama|Horror|Romance|Thriller,0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
383,tt0111756,Wyatt Earp (1994),Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
384,tt0112443,Bad Company (1995),Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
385,tt0110455,"Man of No Importance, A (1994)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
386,tt0111048,S.F.W. (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
387,tt0110399,"Low Down Dirty Shame, A (1994)",Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
388,tt0112570,Boys Life (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
389,tt0109454,"Colonel Chabert, Le (1994)",Drama|Romance|War,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
390,tt0059170,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
391,tt0110186,Jason's Lyric (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
392,tt0108069,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0
393,tt0111301,Street Fighter (1994),Action|Adventure|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
396,tt0113014,Fall Time (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
404,tt0109339,Brother Minister: The Assassination of Malcolm X (1994),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
405,tt0110027,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0
407,tt0113409,In the Mouth of Madness (1995),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
408,tt0109021,8 Seconds (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
409,tt0109035,Above the Rim (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
410,tt0106220,Addams Family Values (1993),Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0
412,tt0106226,"Age of Innocence, The (1993)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
413,tt0109068,Airheads (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
414,tt0109067,"Air Up There, The (1994)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
415,tt0106292,Another Stakeout (1993),Comedy|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
416,tt0109198,Bad Girls (1994),Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
417,tt0109219,Barcelona (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
418,tt0106379,Being Human (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
419,tt0106400,"Beverly Hillbillies, The (1993)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
420,tt0109254,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|1|0
421,tt0109279,Black Beauty (1994),Adventure|Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0
422,tt0109297,Blink (1994),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
423,tt0109303,Blown Away (1994),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
424,tt0109305,Blue Chips (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
425,tt0109306,Blue Sky (1994),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
426,tt0106452,Body Snatchers (1993),Horror|Sci-Fi|Thriller,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
427,tt0106471,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
428,tt0106489,"Bronx Tale, A (1993)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
429,tt0109361,Cabin Boy (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
430,tt0106505,Calendar Girl (1993),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
431,tt0106519,Carlito's Way (1993),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
432,tt0109439,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1
433,tt0109443,Clean Slate (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
434,tt0106582,Cliffhanger (1993),Action|Adventure|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
435,tt0106598,Coneheads (1993),Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
436,tt0109456,Color of Night (1994),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
437,tt0109480,Cops and Robbersons (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
438,tt0109493,"Cowboy Way, The (1994)",Action|Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0
439,tt0106660,Dangerous Game (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
440,tt0106673,Dave (1993),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
441,tt0106677,Dazed and Confused (1993),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
442,tt0106697,Demolition Man (1993),Action|Adventure|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
443,tt0109729,"Endless Summer 2, The (1994)",Adventure|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
444,tt0106834,Even Cowgirls Get the Blues (1993),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
445,tt0106873,Fatal Instinct (1993),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
446,tt0106332,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
