movieId,title,genresV
333,tommy boy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
334,vanya on nd,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
335,underneath,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
336,walking dead the,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
337,what s eating,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
338,virtuosity,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
339,while you were,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
340,war the,0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0
341,double happiness,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
342,muriel s wedding,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
343,baby sitters club,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
344,ace ventura pet,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
345,adventures of priscilla,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
346,backbeat,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
347,bitter moon,0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
348,bullets over broadway,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
349,clear and present,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
350,client the,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
351,corrina corrina,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
352,crooklyn,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
353,crow the,0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0
354,cobb,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
355,flintstones the,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0
356,forrest gump,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0
357,four weddings and,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
358,higher learning,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
360,i love trouble,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
361,it could happen,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
362,jungle book the,0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
363,wonderful horrible life,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
364,lion king the,0|0|1|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|0|0
365,little buddha,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
366,wes craven s,1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
367,mask the,0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|1|0|0|0|0
368,maverick,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1
369,mrs parker and,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
370,naked gun the,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
371,paper the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
372,reality bites,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
373,red rock west,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
374,richie rich,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
375,safe passage,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
376,river wild the,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
377,speed,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
378,speechless,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
379,timecop,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
380,true lies,0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|1|0
381,when a man,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
382,wolf,0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
383,wyatt earp,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
384,bad company,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
385,man of no,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
386,s f w,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
387,low down dirty,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
388,boys life,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
389,colonel chabert le,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
390,faster pussycat kill,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
391,jason s lyric,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
392,secret adventures of,0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0
393,street fighter,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
396,fall time,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
404,brother minister the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
405,highlander iii the,0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0
407,in the mouth,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
408,seconds,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
409,above the rim,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
410,addams family values,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0
412,age of innocence,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
413,airheads,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
414,air up there,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
415,another stakeout,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
416,bad girls,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
417,barcelona,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
418,being human,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
419,beverly hillbillies the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
420,beverly hills cop,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|1|0
421,black beauty,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0
422,blink,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
423,blown away,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
424,blue chips,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
425,blue sky,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
426,body snatchers,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
427,boxing helena,1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
428,bronx tale a,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
429,cabin boy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
430,calendar girl,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
431,carlito s way,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
432,city slickers ii,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1
433,clean slate,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
434,cliffhanger,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
435,coneheads,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
436,color of night,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
437,cops and robbersons,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
438,cowboy way the,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0
439,dangerous game,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
440,dave,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
441,dazed and confused,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
442,demolition man,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
443,endless summer the,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
444,even cowgirls get,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
445,fatal instinct,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
446,farewell my concubine,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
447,favor the,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
448,fearless,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
449,fear of a,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
450,with honors,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
451,flesh and bone,1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
452,widows peak,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
453,for love or,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
454,firm the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
455,free willy,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0
456,fresh,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
457,fugitive the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
458,geronimo an american,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1
459,getaway the,0|1|0|0|0|0|1|1|0|0|0|0|1|1|0|0|0|0|1|0
460,getting even with,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
461,go fish,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
463,guilty as sin,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
464,hard target,0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|1|0
465,heaven earth,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
466,hot shots part,0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0
467,live nude girls,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
468,englishman who went,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
469,house of the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
470,house party,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
471,hudsucker proxy the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
472,i ll do,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
473,in the army,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
474,in the line,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
475,in the name,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
476,inkwell the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
477,what s love,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
479,judgment night,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
480,jurassic park,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
481,kalifornia,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
482,killing zoe,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
483,king of the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
485,last action hero,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|1|0|0|0|0
486,life with mikey,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
487,lightning jack,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1
488,m butterfly,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
489,made in america,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
490,malice,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
491,man without a,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
492,manhattan murder mystery,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
493,menace ii society,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
494,executive decision,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
495,in the realm,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
496,what happened was,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0
497,much ado about,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
498,mr jones,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
499,mr wonderful,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
500,mrs doubtfire,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
501,naked,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
502,next karate kid,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0
504,no escape,0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
505,north,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
506,orlando,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
507,perfect world a,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
508,philadelphia,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
509,piano the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
510,poetic justice,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
511,program the,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
512,puppet masters the,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
513,radioland murders,1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
514,ref the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
515,remains of the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
516,renaissance man,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
517,rising sun,1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
518,road to wellville,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
519,robocop,0|0|0|1|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
520,robin hood men,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
521,romeo is bleeding,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
522,romper stomper,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
523,ruby in paradise,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
524,rudy,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
525,saint of fort,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
526,savage nights nuits,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
527,schindler s list,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
528,scout the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
529,searching for bobby,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
531,secret garden the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
532,serial mom,0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
533,shadow the,1|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
534,shadowlands,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
535,short cuts,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
536,simple twist of,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
537,sirens,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
538,six degrees of,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
539,sleepless in seattle,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
540,sliver,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
541,blade runner,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
542,son in law,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
543,so i married,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
544,striking distance,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
545,harem,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
546,super mario bros,0|0|0|1|0|0|0|0|1|0|0|0|1|1|0|1|0|1|0|0
547,surviving the game,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
548,terminal velocity,1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
549,thirty two short,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
550,threesome,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
551,nightmare before christmas,0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|0|0
552,three musketeers the,0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
553,tombstone,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1
554,trial by jury,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
555,true romance,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
556,war room the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
558,pagemaster the,0|0|0|0|0|0|0|0|1|0|1|0|1|1|0|0|0|1|0|0
560,beans of egypt,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
562,welcome to the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
563,germinal,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
565,cronos,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
566,naked in new,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
567,kika,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
568,bhaji on the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
569,little big league,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
570,slingshot the k,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
571,wedding gift the,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
573,ciao professore io,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
574,spanking the monkey,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
575,little rascals the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
577,andre,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0
580,princess caraboo,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
581,celluloid closet the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
583,dear diary caro,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
585,brady bunch movie,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
586,home alone,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
587,ghost,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|1|0
588,aladdin,0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|1|0|1|0|0
589,terminator judgment day,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
590,dances with wolves,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1
592,batman,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
593,silence of the,0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0
594,snow white and,0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|1|0|0
595,beauty and the,0|1|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|0|0
596,pinocchio,0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|0|0
597,pretty woman,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
599,wild bunch the,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1
600,love and a,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
601,wooden man s,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
602,great day in,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
603,bye bye love,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
605,one fine day,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
606,candyman farewell to,0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
608,fargo,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|1|0
609,homeward bound ii,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
610,heavy metal,0|0|0|1|1|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0
611,hellraiser bloodline,0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
612,pallbearer the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
613,jane eyre,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
614,loaded,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
615,bread and chocolate,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
616,aristocats the,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
617,flower of my,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
618,two much,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
619,ed,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
621,my favorite season,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
626,thin line between,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
627,last supper the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
628,primal fear,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
630,carried away,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
631,all dogs go,0|1|0|0|0|0|0|0|1|1|1|0|1|0|0|0|0|1|0|0
632,land and freedom,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
633,denise calls up,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
634,theodore rex,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
635,family thing a,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
637,sgt bilko,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
638,jack and sarah,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
639,girl,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
640,diabolique,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
647,courage under fire,0|0|0|0|0|0|1|1|0|0|0|1|0|1|0|0|0|0|0|0
648,mission impossible,1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
649,cold fever k,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
650,moll flanders,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
653,dragonheart,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
656,eddie,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
659,purple noon plein,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
660,august,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
661,james and the,0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|0|0|1|0|0
662,fear,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
663,kids in the,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
664,faithful,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
665,underground,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0
667,bloodsport a k,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
668,song of the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
670,world of apu,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
671,mystery science theater,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
673,space jam,0|0|0|1|0|0|0|0|1|0|1|0|1|0|0|1|0|1|0|0
674,barbarella,0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
678,some folks call,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
679,run of the,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
680,alphaville alphaville une,1|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
681,coup de torchon,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
685,it s my,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
