movieId,imdbId,title,genres,genresV
236,113117,French Kiss (1995),Action|Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
237,113097,Forget Paris (1995),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
238,113028,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
239,113198,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0
240,113303,Hideaway (1995),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
241,113089,Fluke (1995),Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
242,109771,Farinelli: il castrato (1994),Drama|Musical,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
243,113199,Gordy (1995),Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0
245,109906,The Glass Shield (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
246,110057,Hoop Dreams (1994),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
247,110005,Heavenly Creatures (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
248,110066,Houseguest (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
249,110116,Immortal Beloved (1994),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
250,110006,Heavyweights (Heavy Weights) (1995),Children|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
251,113360,"Hunted, The (1995)",Action,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
252,110099,I.Q. (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
253,110148,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
254,113463,Jefferson in Paris (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
255,110189,"Jerky Boys, The (1995)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
256,110216,Junior (1994),Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
257,113501,Just Cause (1995),Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
258,113538,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|1|0|0
259,113552,Kiss of Death (1995),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
260,76759,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
261,110367,Little Women (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
262,113670,"Little Princess, A (1995)",Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
263,110296,Ladybird Ladybird (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
265,103994,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
266,110322,Legends of the Fall (1994),Drama|Romance|War|Western,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1
267,110443,Major Payne (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
268,110365,Little Odessa (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
269,107566,My Crazy Life (Mi vida loca) (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
270,110391,Love Affair (1994),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
271,113691,Losing Isaiah (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
272,110428,"Madness of King George, The (1994)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
273,109836,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
274,113755,Man of the House (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
275,110538,Mixed Nuts (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
276,110516,Milk Money (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
277,110527,Miracle on 34th Street (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
278,113808,Miami Rhapsody (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
279,113896,My Family (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
280,113870,Murder in the First (1995),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
281,110684,Nobody's Fool (1994),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
282,110638,Nell (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
283,113967,New Jersey Drive (1995),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
288,110632,Natural Born Killers (1994),Action|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0
289,110737,Only You (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
290,110729,Once Were Warriors (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
291,114151,Poison Ivy II (1996),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
292,114069,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
293,110413,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
294,114113,"Perez Family, The (1995)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
296,110912,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|1|0
298,105652,Pushing Hands (Tui shou) (1992),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
299,110889,Priest (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
300,110932,Quiz Show (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
301,114129,Picture Bride (Bijo photo) (1994),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
302,110963,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
303,114214,"Quick and the Dead, The (1995)",Action|Thriller|Western,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1
304,114296,Roommates (1995),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
305,110907,Ready to Wear (Pret-A-Porter) (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
306,111495,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
307,108394,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
308,111507,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
309,110769,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
312,114571,Stuart Saves His Family (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
313,111333,"Swan Princess, The (1994)",Animation|Children,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
314,111112,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0
315,111255,"Specialist, The (1994)",Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
316,111282,Stargate (1994),Action|Adventure|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
317,111070,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0
318,111161,"Shawshank Redemption, The (1994)",Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
319,111149,Shallow Grave (1994),Comedy|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0
320,108260,Suture (1993),Film-Noir|Thriller,0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0
321,106966,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
322,114594,Swimming with Sharks (1995),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
324,111309,"Sum of Us, The (1994)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
325,113936,National Lampoon's Senior Trip (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
326,110081,To Live (Huozhe) (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
327,114614,Tank Girl (1995),Action|Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
328,114608,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
329,111280,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
330,114609,Tales from the Hood (1995),Action|Crime|Horror,0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
331,111454,Tom & Viv (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
332,114852,Village of the Damned (1995),Horror|Sci-Fi,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
333,114694,Tommy Boy (1995),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
334,111590,Vanya on 42nd Street (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
335,114788,Underneath (1995),Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
336,114888,"Walking Dead, The (1995)",Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
337,108550,What's Eating Gilbert Grape (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
338,114857,Virtuosity (1995),Action|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
339,114924,While You Were Sleeping (1995),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
340,111667,"War, The (1994)",Adventure|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0
341,109655,Double Happiness (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
342,110598,Muriel's Wedding (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
343,112435,"Baby-Sitters Club, The (1995)",Children,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
344,109040,Ace Ventura: Pet Detective (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
345,109045,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
346,106339,Backbeat (1993),Drama|Musical,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
347,104779,Bitter Moon (1992),Drama|Film-Noir|Romance,0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
348,109348,Bullets Over Broadway (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
349,109444,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
350,109446,"Client, The (1994)",Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
351,109484,"Corrina, Corrina (1994)",Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
352,109504,Crooklyn (1994),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
353,109506,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0
354,109450,Cobb (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
355,109813,"Flintstones, The (1994)",Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0
356,109830,Forrest Gump (1994),Comedy|Drama|Romance|War,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0
357,109831,Four Weddings and a Funeral (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
358,113305,Higher Learning (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
360,110093,I Love Trouble (1994),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
361,110167,It Could Happen to You (1994),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
362,110213,"Jungle Book, The (1994)",Adventure|Children|Romance,0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
363,107472,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
364,110357,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,0|0|1|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|0|0
365,107426,Little Buddha (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
366,111686,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
367,110475,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|1|0|0|0|0
368,110478,Maverick (1994),Adventure|Comedy|Western,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1
369,110588,Mrs. Parker and the Vicious Circle (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
370,110622,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
371,110771,"Paper, The (1994)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
372,110950,Reality Bites (1994),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
373,105226,Red Rock West (1992),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
374,110989,Richie Rich (1994),Children|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0
375,111054,Safe Passage (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
376,110997,"River Wild, The (1994)",Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
377,111257,Speed (1994),Action|Romance|Thriller,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
378,111256,Speechless (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
379,111438,Timecop (1994),Action|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
380,111503,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|1|0
381,111693,When a Man Loves a Woman (1994),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
382,111742,Wolf (1994),Drama|Horror|Romance|Thriller,0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
383,111756,Wyatt Earp (1994),Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
384,112443,Bad Company (1995),Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
385,110455,"Man of No Importance, A (1994)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
386,111048,S.F.W. (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
387,110399,"Low Down Dirty Shame, A (1994)",Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
388,112570,Boys Life (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
389,109454,"Colonel Chabert, Le (1994)",Drama|Romance|War,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
390,59170,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
391,110186,Jason's Lyric (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
392,108069,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0
393,111301,Street Fighter (1994),Action|Adventure|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
396,113014,Fall Time (1995),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
404,109339,Brother Minister: The Assassination of Malcolm X (1994),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
405,110027,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0
407,113409,In the Mouth of Madness (1995),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
408,109021,8 Seconds (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
409,109035,Above the Rim (1994),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
410,106220,Addams Family Values (1993),Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0
412,106226,"Age of Innocence, The (1993)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
413,109068,Airheads (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
414,109067,"Air Up There, The (1994)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
415,106292,Another Stakeout (1993),Comedy|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
416,109198,Bad Girls (1994),Western,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
417,109219,Barcelona (1994),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
418,106379,Being Human (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
419,106400,"Beverly Hillbillies, The (1993)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
420,109254,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|1|0
421,109279,Black Beauty (1994),Adventure|Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0
422,109297,Blink (1994),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
423,109303,Blown Away (1994),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
424,109305,Blue Chips (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
425,109306,Blue Sky (1994),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
426,106452,Body Snatchers (1993),Horror|Sci-Fi|Thriller,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
427,106471,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
428,106489,"Bronx Tale, A (1993)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
429,109361,Cabin Boy (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
430,106505,Calendar Girl (1993),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
431,106519,Carlito's Way (1993),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
432,109439,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1
433,109443,Clean Slate (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
434,106582,Cliffhanger (1993),Action|Adventure|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
435,106598,Coneheads (1993),Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
436,109456,Color of Night (1994),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
437,109480,Cops and Robbersons (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
438,109493,"Cowboy Way, The (1994)",Action|Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0
439,106660,Dangerous Game (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
440,106673,Dave (1993),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
441,106677,Dazed and Confused (1993),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
442,106697,Demolition Man (1993),Action|Adventure|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
443,109729,"Endless Summer 2, The (1994)",Adventure|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
444,106834,Even Cowgirls Get the Blues (1993),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
445,106873,Fatal Instinct (1993),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
446,106332,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
447,109783,"Favor, The (1994)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
448,106881,Fearless (1993),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
449,106880,Fear of a Black Hat (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
450,111732,With Honors (1994),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
451,106926,Flesh and Bone (1993),Drama|Mystery|Romance,1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
452,111712,Widows' Peak (1994),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
453,106941,For Love or Money (1993),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
454,106918,"Firm, The (1993)",Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
455,106965,Free Willy (1993),Adventure|Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0
456,109842,Fresh (1994),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
457,106977,"Fugitive, The (1993)",Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
458,107004,Geronimo: An American Legend (1993),Drama|Western,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1
459,109890,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,0|1|0|0|0|0|1|1|0|0|0|0|1|1|0|0|0|0|1|0
460,109891,Getting Even with Dad (1994),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
461,109913,Go Fish (1994),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
463,107057,Guilty as Sin (1993),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
464,107076,Hard Target (1993),Action|Adventure|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|1|0
465,107096,Heaven & Earth (1993),Action|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
